Date,Time,Open,High,Low,Close,TotalVolume
2017/7/30,13:00:00,2666,2675.2,2652,2673.2,836.7413876
2017/7/30,14:00:00,2670.4,2714.3,2670,2703,1772.167601
2017/7/30,15:00:00,2703,2740.1,2702.2,2725.8,2029.06956
2017/7/30,16:00:00,2725.6,2726,2696.3,2714.3,1422.113988
2017/7/30,17:00:00,2714.4,2717.5,2698.5,2713.2,546.3042648
2017/7/30,18:00:00,2712.5,2760,2700.4,2755,2088.88578
2017/7/30,19:00:00,2755,2755.5,2717.1,2718.7,887.6286122
2017/7/30,20:00:00,2718.6,2727.9,2712.4,2714.8,1661.450351
2017/7/30,21:00:00,2714.4,2745.9,2706.9,2733.6,2601.87048
2017/7/30,22:00:00,2734.6,2746,2726.1,2732,1936.549696
2017/7/30,23:00:00,2732.1,2749.9,2726.3,2748.2,1492.357203
2017/7/31,0:00:00,2748.2,2749,2711.8,2715,1511.340678
2017/7/31,1:00:00,2716,2716,2694.4,2705.1,1430.382376
2017/7/31,2:00:00,2706,2715.1,2696.5,2709.9,1717.153877
2017/7/31,3:00:00,2709.8,2713,2705,2712.3,253.7007096
2017/7/31,4:00:00,2712.3,2712.3,2694.4,2696.9,424.3845194
2017/7/31,5:00:00,2699.8,2719.9,2696.4,2718,456.9601635
2017/7/31,6:00:00,2718,2724.9,2710.1,2724.4,1078.160189
2017/7/31,7:00:00,2724.4,2749,2717.3,2736.8,1195.220923
2017/7/31,8:00:00,2736.5,2750,2730.1,2743.7,702.6683797
2017/7/31,9:00:00,2743.6,2743.7,2696.3,2719.9,772.0127568
2017/7/31,10:00:00,2719.8,2749.9,2718.4,2749.8,672.5176178
2017/7/31,11:00:00,2749.7,2784,2741,2776.7,1503.824824
2017/7/31,12:00:00,2776.6,2809,2771.3,2807.2,1642.062963
2017/7/31,13:00:00,2805.4,2814.9,2771,2779.6,1357.019142
2017/7/31,14:00:00,2779.6,2787.4,2758,2769.9,1038.12402
2017/7/31,15:00:00,2769.8,2775,2757.9,2770.7,746.988864
2017/7/31,16:00:00,2770.9,2790,2765.6,2789.8,999.1601104
2017/7/31,17:00:00,2789.5,2789.9,2771.1,2781,437.0765939
2017/7/31,18:00:00,2781,2800,2780.7,2796.1,459.8706128
2017/7/31,19:00:00,2794.5,2839.9,2792.4,2836,1915.643816
2017/7/31,20:00:00,2836,2880.1,2827.2,2880,2464.074696
2017/7/31,21:00:00,2880,2883.5,2830,2845,3059.911227
2017/7/31,22:00:00,2845,2864.9,2833.9,2847.1,1160.253713
2017/7/31,23:00:00,2848.1,2859,2837,2854.3,573.68831
2017/8/1,0:00:00,2854.1,2855,2805,2816.2,1598.411118
2017/8/1,1:00:00,2816.5,2863.2,2808.8,2857.9,948.5483417
2017/8/1,2:00:00,2858.3,2858.3,2839,2847.9,461.9793897
2017/8/1,3:00:00,2847.9,2860,2839.1,2860,600.4378524
2017/8/1,4:00:00,2860,2875.6,2853.5,2866,984.2250634
2017/8/1,5:00:00,2866,2902.2,2866,2882.5,1676.299176
2017/8/1,6:00:00,2875,2894.9,2823.4,2857,1089.151107
2017/8/1,7:00:00,2856,2870,2756.8,2760.5,2219.432538
2017/8/1,8:00:00,2761.3,2817.7,2666.5,2715.8,3081.11425
2017/8/1,9:00:00,2715.8,2769,2700,2747,1822.687325
2017/8/1,10:00:00,2747.9,2786.7,2728.1,2780.1,1307.495972
2017/8/1,11:00:00,2780.2,2800.4,2713.5,2750.8,2399.111453
2017/8/1,12:00:00,2755.2,2763.8,2652.5,2748.4,4705.907984
2017/8/1,13:00:00,2747.5,2767,2604,2676,4455.570548
2017/8/1,14:00:00,2675.2,2730,2670,2709,1654.279448
2017/8/1,15:00:00,2709,2721.9,2661.7,2683.1,1601.469787
2017/8/1,16:00:00,2683.1,2747,2640,2720,3473.522067
2017/8/1,17:00:00,2719.1,2739,2717.2,2722,1562.211237
2017/8/1,18:00:00,2721.9,2768.8,2721.9,2739.1,2859.68159
2017/8/1,19:00:00,2739.1,2779.5,2735,2777,1063.029033
2017/8/1,20:00:00,2777,2777.6,2736.5,2737.3,859.9593998
2017/8/1,21:00:00,2737.8,2751,2722.2,2731.2,850.9073439
2017/8/1,22:00:00,2731.2,2747.2,2706.5,2706.5,615.1043709
2017/8/1,23:00:00,2706.5,2736.7,2700.1,2731.3,417.2728017
2017/8/2,0:00:00,2731.9,2738.9,2684.3,2696.9,1187.01066
2017/8/2,1:00:00,2697,2720.3,2696.3,2715,853.4662428
2017/8/2,2:00:00,2715,2750,2714.9,2741.9,711.0329302
2017/8/2,3:00:00,2741.6,2742.1,2720.1,2738,352.2444078
2017/8/2,4:00:00,2737.4,2743,2727.2,2742,236.2710821
2017/8/2,5:00:00,2740.4,2755.7,2734.3,2742.8,852.152896
2017/8/2,6:00:00,2742.6,2748.1,2731.5,2733.2,608.7208605
2017/8/2,7:00:00,2735.8,2735.9,2707.6,2712.5,382.3590713
2017/8/2,8:00:00,2711.7,2722.2,2705.2,2718.4,346.0130833
2017/8/2,9:00:00,2718.4,2737.9,2706,2735.1,641.875555
2017/8/2,10:00:00,2735.2,2735.2,2710,2718.9,815.8666595
2017/8/2,11:00:00,2718.9,2756,2717,2751.1,1311.23557
2017/8/2,12:00:00,2751,2758,2729.2,2731.5,1474.565612
2017/8/2,13:00:00,2731.6,2731.6,2663,2683.1,3699.642917
2017/8/2,14:00:00,2683.8,2708.9,2674.7,2691,1311.783624
2017/8/2,15:00:00,2691,2707,2684.3,2695.5,967.852948
2017/8/2,16:00:00,2696.5,2712,2689.5,2712,1152.572317
2017/8/2,17:00:00,2710,2715,2699.3,2706.3,828.9904445
2017/8/2,18:00:00,2706.8,2711.9,2699.2,2708.1,555.9174314
2017/8/2,19:00:00,2708,2719,2679.9,2699.5,1051.430423
2017/8/2,20:00:00,2700,2700,2680,2680.1,944.697474
2017/8/2,21:00:00,2680.1,2684.5,2610,2662,2004.808629
2017/8/2,22:00:00,2660.1,2696,2655,2690.6,628.9123796
2017/8/2,23:00:00,2689.2,2702.7,2673.4,2702,842.7941244
2017/8/3,0:00:00,2702.2,2730.9,2700,2713.7,822.4034919
2017/8/3,1:00:00,2713.2,2717.7,2698.8,2712.2,333.9752521
2017/8/3,2:00:00,2712.2,2716.2,2698,2709.8,520.6504915
2017/8/3,3:00:00,2709.5,2720,2704.6,2717.5,392.5843545
2017/8/3,4:00:00,2717.5,2720,2705,2708.2,389.2066341
2017/8/3,5:00:00,2709.6,2714,2705,2713.1,408.1793606
2017/8/3,6:00:00,2713.9,2714.2,2706.1,2711.2,305.8142633
2017/8/3,7:00:00,2711.4,2730,2711.1,2719.9,687.939987
2017/8/3,8:00:00,2720,2726.2,2714.1,2725,443.2812317
2017/8/3,9:00:00,2725,2750.1,2724.8,2748.2,1000.696085
2017/8/3,10:00:00,2746.1,2751.4,2738.5,2743.2,560.7399033
2017/8/3,11:00:00,2741.9,2747.1,2736.2,2736.4,454.7112988
2017/8/3,12:00:00,2737,2740.3,2726.6,2738,447.1971716
2017/8/3,13:00:00,2738,2744.8,2735.5,2736.3,517.4541804
2017/8/3,14:00:00,2736.9,2739.9,2731.2,2739.4,486.4864642
2017/8/3,15:00:00,2739.4,2766.6,2737.4,2766.5,933.3101996
2017/8/3,16:00:00,2766.5,2771.6,2751.2,2770.1,995.1264825
2017/8/3,17:00:00,2770.1,2774,2750.6,2754,720.7591171
2017/8/3,18:00:00,2754.3,2775,2753.3,2771.4,504.3382353
2017/8/3,19:00:00,2771.4,2805.9,2770.8,2800,2297.356516
2017/8/3,20:00:00,2800,2820,2785,2790.9,1504.312906
2017/8/3,21:00:00,2790.9,2799,2777.7,2784.5,923.0119889
2017/8/3,22:00:00,2784.9,2804.9,2784.2,2804.7,610.6102728
2017/8/3,23:00:00,2805,2805,2780,2790.3,594.8918124
2017/8/4,0:00:00,2790.4,2803,2787.4,2793,603.4105751
2017/8/4,1:00:00,2793,2793,2777,2788.1,670.5576846
2017/8/4,2:00:00,2788.9,2804.7,2779.2,2782,557.2545426
2017/8/4,3:00:00,2782.1,2794.6,2778.5,2779.9,419.1811225
2017/8/4,4:00:00,2780,2789.7,2767.4,2771.1,620.7902132
2017/8/4,5:00:00,2771.1,2796.2,2762.1,2795.8,727.033814
2017/8/4,6:00:00,2796,2796,2781,2781.4,250.5707056
2017/8/4,7:00:00,2781.4,2813.8,2777,2813.8,769.6243
2017/8/4,8:00:00,2813.7,2843.8,2804.3,2837.4,1250.19151
2017/8/4,9:00:00,2836.4,2855.6,2831.7,2851.2,1135.577464
2017/8/4,10:00:00,2851.1,2860,2840,2859.9,1236.426004
2017/8/4,11:00:00,2859.9,2876,2832.9,2842.2,1992.322749
2017/8/4,12:00:00,2843.8,2851.8,2832,2833,1051.10638
2017/8/4,13:00:00,2833,2854.2,2832.9,2843.5,677.1736161
2017/8/4,14:00:00,2843.6,2865.4,2839.5,2864.4,818.8722172
2017/8/4,15:00:00,2865.2,2875,2855.4,2864.9,1013.370352
2017/8/4,16:00:00,2862.3,2871.2,2845.1,2845.1,758.8841543
2017/8/4,17:00:00,2845.1,2851,2834,2849.9,605.3293726
2017/8/4,18:00:00,2849.9,2851.1,2832.3,2834.6,972.3730529
2017/8/4,19:00:00,2834.7,2840.7,2820,2825.6,737.0329205
2017/8/4,20:00:00,2825.1,2837.4,2825.1,2837.4,356.9763784
2017/8/4,21:00:00,2837,2837.8,2820.5,2837.7,555.0653201
2017/8/4,22:00:00,2837.6,2854,2835.9,2854,443.9519682
2017/8/4,23:00:00,2853.9,2870,2842.8,2860,771.6445825
2017/8/5,0:00:00,2860,2869.9,2853.3,2864.7,746.3745169
2017/8/5,1:00:00,2864.7,2886,2861.4,2875,678.6517113
2017/8/5,2:00:00,2875.4,2982,2874.4,2966.6,3689.458233
2017/8/5,3:00:00,2966.6,3190,2965.9,3129.8,9541.369465
2017/8/5,4:00:00,3130,3240,3100.3,3140,3742.002188
2017/8/5,5:00:00,3137.6,3177.5,3117,3118.9,2989.107836
2017/8/5,6:00:00,3119,3195,3119,3168.9,1606.191091
2017/8/5,7:00:00,3170.1,3185,3115.9,3125.9,1570.412371
2017/8/5,8:00:00,3126.1,3208.8,3122,3175.2,2767.997074
2017/8/5,9:00:00,3175.3,3237.3,3175,3185.1,2672.659281
2017/8/5,10:00:00,3185.1,3205,3176,3182.9,768.8727774
2017/8/5,11:00:00,3182.9,3195,3130,3147.4,1572.575146
2017/8/5,12:00:00,3146.4,3175.5,3146.1,3156.7,627.3306019
2017/8/5,13:00:00,3156.2,3193.9,3156.2,3179.9,883.8778695
2017/8/5,14:00:00,3179.8,3230.6,3165.1,3224.7,2022.043785
2017/8/5,15:00:00,3224.8,3224.8,3172.3,3193.2,1128.113306
2017/8/5,16:00:00,3197,3320,3194.9,3278.3,3979.404544
2017/8/5,17:00:00,3280,3339.5,3253.7,3307.7,3052.286636
2017/8/5,18:00:00,3307.8,3318,3255.8,3287.8,1233.169951
2017/8/5,19:00:00,3290.9,3294.4,3250.1,3267.9,993.2963446
2017/8/5,20:00:00,3265.8,3294,3240,3245,1068.316518
2017/8/5,21:00:00,3245.1,3250,3178,3230.6,2027.016721
2017/8/5,22:00:00,3232,3245,3223,3236.1,549.0752529
2017/8/5,23:00:00,3234.7,3265,3208.9,3252.3,648.637625
2017/8/6,0:00:00,3252.3,3290.1,3252,3277.4,1022.006158
2017/8/6,1:00:00,3277.3,3315.5,3255.1,3258.1,1150.002554
2017/8/6,2:00:00,3259,3276.9,3230,3233.1,639.0309115
2017/8/6,3:00:00,3233.1,3233.4,3188.2,3219,1035.724482
2017/8/6,4:00:00,3218,3247,3205,3211,534.5887336
2017/8/6,5:00:00,3210.1,3216,3190,3207.3,514.6898769
2017/8/6,6:00:00,3207,3238.1,3205.1,3224.1,389.0579692
2017/8/6,7:00:00,3223.1,3230.1,3168.8,3179,984.2121561
2017/8/6,8:00:00,3179,3194.7,3155.8,3182.8,847.3959507
2017/8/6,9:00:00,3185,3227.4,3182.6,3213.8,453.3200667
2017/8/6,10:00:00,3212.5,3213.8,3180,3200,347.5803468
2017/8/6,11:00:00,3200.5,3211.9,3171,3181.9,498.7238599
2017/8/6,12:00:00,3183.6,3222.1,3183.6,3203.3,465.7565071
2017/8/6,13:00:00,3203.7,3230,3191.5,3210.3,586.7327656
2017/8/6,14:00:00,3210.5,3267,3207.4,3263,908.1613353
2017/8/6,15:00:00,3263,3266.8,3233.7,3253.8,709.0555358
2017/8/6,16:00:00,3252.4,3310,3245.8,3288.2,1374.047184
2017/8/6,17:00:00,3286.3,3299,3259.2,3279.3,562.5993612
2017/8/6,18:00:00,3279.4,3290.7,3265,3267.4,360.1953768
2017/8/6,19:00:00,3269.7,3294,3265,3276.9,419.6437482
2017/8/6,20:00:00,3275.4,3294,3263.8,3266.7,614.2149664
2017/8/6,21:00:00,3266.7,3270,3243.7,3264.2,987.9076719
2017/8/6,22:00:00,3265.7,3271.5,3250,3250.1,460.6442792
2017/8/6,23:00:00,3250.1,3253.5,3215,3232.1,1084.582321
2017/8/7,0:00:00,3232,3244,3204.1,3204.5,698.8224285
2017/8/7,1:00:00,3204.5,3222.2,3190,3204,1042.243913
2017/8/7,2:00:00,3204,3245,3204,3228,699.4652359
2017/8/7,3:00:00,3225.1,3261.7,3225,3260,548.6270086
2017/8/7,4:00:00,3260,3260.1,3230.6,3232.5,439.3571311
2017/8/7,5:00:00,3232.6,3261,3232,3257.7,342.121629
2017/8/7,6:00:00,3257.7,3260.6,3242.1,3254.8,322.2236209
2017/8/7,7:00:00,3253.9,3259.6,3232.3,3241.4,513.2044331
2017/8/7,8:00:00,3241.4,3274.3,3233.1,3261.8,597.4909968
2017/8/7,9:00:00,3263.5,3284.1,3260,3280.8,669.3226677
2017/8/7,10:00:00,3279.2,3288.4,3259.8,3278.8,471.0248356
2017/8/7,11:00:00,3279.3,3383.4,3278,3367.4,3653.797262
2017/8/7,12:00:00,3367.4,3440,3355,3412.2,2453.407595
2017/8/7,13:00:00,3412.1,3412.2,3380,3400.2,1296.038886
2017/8/7,14:00:00,3400.3,3400.3,3353,3385.3,1004.154942
2017/8/7,15:00:00,3388.7,3390.7,3365.6,3380.1,627.449083
2017/8/7,16:00:00,3381.3,3386.9,3356.9,3382.7,729.6156565
2017/8/7,17:00:00,3382.7,3387.9,3337.1,3345,1618.760841
2017/8/7,18:00:00,3345,3364.5,3328,3328,1237.212966
2017/8/7,19:00:00,3328.2,3364.1,3321,3355.1,1251.13676
2017/8/7,20:00:00,3355.2,3381.9,3341,3345.1,1467.988376
2017/8/7,21:00:00,3345.1,3369,3340.5,3367.7,937.4776372
2017/8/7,22:00:00,3367.7,3388.1,3359,3387.1,658.3606745
2017/8/7,23:00:00,3387.1,3412.7,3376,3396,1254.132056
2017/8/8,0:00:00,3395.9,3396.9,3355.6,3368,957.1778462
2017/8/8,1:00:00,3368,3390.9,3367.9,3389.6,734.3738511
2017/8/8,2:00:00,3388.9,3424.3,3388.9,3418.2,1035.3307
2017/8/8,3:00:00,3418,3449.8,3414.9,3449.8,1213.304488
2017/8/8,4:00:00,3449.8,3469,3423.1,3464.6,1385.578547
2017/8/8,5:00:00,3464.7,3465,3400.1,3426.3,1739.304144
2017/8/8,6:00:00,3426.4,3455.2,3409.3,3437.1,864.9581142
2017/8/8,7:00:00,3437.1,3451.9,3423.1,3450.6,952.4896869
2017/8/8,8:00:00,3451.1,3483.8,3450,3479.9,2326.929149
2017/8/8,9:00:00,3479.8,3479.8,3400.1,3440,1476.607085
2017/8/8,10:00:00,3440,3446,3400.2,3408.7,1183.33911
2017/8/8,11:00:00,3407,3446.7,3402,3442.2,966.981522
2017/8/8,12:00:00,3443,3465,3430.4,3435,859.3507399
2017/8/8,13:00:00,3435.1,3442.7,3359.9,3369.9,2349.516108
2017/8/8,14:00:00,3369.9,3398.9,3362,3374.8,1192.621032
2017/8/8,15:00:00,3374.8,3410.6,3374.7,3382,825.4467157
2017/8/8,16:00:00,3382,3383,3340,3370.9,1978.922496
2017/8/8,17:00:00,3370.2,3395,3368.8,3387.1,1069.453763
2017/8/8,18:00:00,3387.2,3395,3349.9,3395,1193.329151
2017/8/8,19:00:00,3394.9,3448,3393.1,3440,3172.013106
2017/8/8,20:00:00,3440,3458.9,3425.3,3442,1415.3829
2017/8/8,21:00:00,3441.6,3448.4,3405.2,3426.5,1144.528999
2017/8/8,22:00:00,3426.7,3451,3414.8,3450.5,899.9452849
2017/8/8,23:00:00,3450.6,3451.2,3410,3415,783.4281082
2017/8/9,0:00:00,3415,3430,3371,3373.1,1286.349951
2017/8/9,1:00:00,3372.5,3404.9,3368,3370.8,1119.5257
2017/8/9,2:00:00,3368.3,3397.7,3344.6,3391.4,1158.458021
2017/8/9,3:00:00,3391.4,3405.2,3370.4,3381.6,617.5654845
2017/8/9,4:00:00,3381.7,3392.9,3352,3352.1,700.9848495
2017/8/9,5:00:00,3352.1,3382.3,3352,3381,995.8361248
2017/8/9,6:00:00,3381,3400,3380,3396.2,547.0402068
2017/8/9,7:00:00,3396.1,3405.2,3372.1,3403.7,804.8239455
2017/8/9,8:00:00,3403.4,3416,3376,3377,702.1737242
2017/8/9,9:00:00,3377,3385,3350.1,3350.1,1108.775806
2017/8/9,10:00:00,3350.3,3352.9,3257.1,3299.8,4479.100317
2017/8/9,11:00:00,3297.5,3324.3,3255.2,3311.9,1918.660211
2017/8/9,12:00:00,3311.9,3337.7,3284.2,3313.1,986.586234
2017/8/9,13:00:00,3310.7,3314.1,3285.1,3286.2,658.0811439
2017/8/9,14:00:00,3287,3288.7,3235.1,3242.8,1890.517374
2017/8/9,15:00:00,3241.8,3295.8,3238,3282.6,1193.56767
2017/8/9,16:00:00,3282.9,3310,3267.5,3304.5,790.7243497
2017/8/9,17:00:00,3304.6,3330,3294.8,3329.9,722.343084
2017/8/9,18:00:00,3330,3330,3312.9,3316.4,365.3853884
2017/8/9,19:00:00,3316.4,3339.9,3311,3330,551.444907
2017/8/9,20:00:00,3329.9,3370.5,3329.9,3358.2,1361.19794
2017/8/9,21:00:00,3358.2,3362,3341.5,3350,518.4709412
2017/8/9,22:00:00,3350,3350,3290.1,3292.2,980.9712916
2017/8/9,23:00:00,3292.6,3349.2,3292.3,3340.4,801.7273778
2017/8/10,0:00:00,3340.3,3344.1,3316.6,3324.5,267.8608441
2017/8/10,1:00:00,3324.5,3352,3324.5,3351.4,473.5603374
2017/8/10,2:00:00,3350.3,3351.9,3326,3331.1,407.8108233
2017/8/10,3:00:00,3331.2,3335.6,3310,3324,472.1129658
2017/8/10,4:00:00,3324,3336.4,3315.6,3333.7,355.1133022
2017/8/10,5:00:00,3334.1,3360,3333,3360,506.8981441
2017/8/10,6:00:00,3359.9,3368.4,3351.1,3358.9,503.7238768
2017/8/10,7:00:00,3358.8,3397.8,3355.2,3393.8,1139.070877
2017/8/10,8:00:00,3394.9,3397,3377.9,3393,768.0534899
2017/8/10,9:00:00,3393.1,3425,3393.1,3411.1,1517.012148
2017/8/10,10:00:00,3411.2,3411.8,3382.4,3389.9,940.4615992
2017/8/10,11:00:00,3389.9,3417.1,3387,3399.5,815.0245005
2017/8/10,12:00:00,3394.7,3400.1,3377.2,3393.3,633.8272274
2017/8/10,13:00:00,3393.3,3400.8,3388,3399.9,596.1648326
2017/8/10,14:00:00,3398.2,3444,3396.8,3443.1,1489.297706
2017/8/10,15:00:00,3443.4,3447,3427,3444.6,780.7134107
2017/8/10,16:00:00,3442.4,3444.3,3420.2,3422.5,606.7183695
2017/8/10,17:00:00,3422.3,3424.9,3405.9,3421.9,511.625749
2017/8/10,18:00:00,3419.7,3422,3382.9,3401.8,840.1835397
2017/8/10,19:00:00,3401.2,3422,3386.4,3412.2,965.4820308
2017/8/10,20:00:00,3412.2,3420.2,3365,3419.1,1206.594774
2017/8/10,21:00:00,3419.3,3440,3354,3425.2,1546.872909
2017/8/10,22:00:00,3425.2,3430.1,3382.7,3426.4,1127.040495
2017/8/10,23:00:00,3425.4,3432.7,3397,3405,658.7754343
2017/8/11,0:00:00,3404.9,3424,3380,3409.9,916.9123749
2017/8/11,1:00:00,3407.4,3415.4,3398,3403.5,538.8166972
2017/8/11,2:00:00,3404.1,3423.4,3400.5,3421.3,519.2994045
2017/8/11,3:00:00,3421.3,3429.6,3410.3,3420.1,266.5351722
2017/8/11,4:00:00,3419.3,3431,3416,3431,399.7663466
2017/8/11,5:00:00,3431,3481.1,3429.7,3475.1,1707.510145
2017/8/11,6:00:00,3474.7,3479.9,3455,3460,911.5786014
2017/8/11,7:00:00,3460.8,3496.9,3458.3,3486.9,1417.607647
2017/8/11,8:00:00,3486.4,3491.5,3469.5,3477.3,644.7668011
2017/8/11,9:00:00,3477.4,3496.9,3475.6,3489.9,612.9591864
2017/8/11,10:00:00,3486.5,3494,3458.4,3467.7,1150.598082
2017/8/11,11:00:00,3468,3488.9,3467,3488.9,667.7970036
2017/8/11,12:00:00,3488.9,3539.3,3488.8,3536.9,2797.301922
2017/8/11,13:00:00,3535.6,3545,3521,3544.9,1067.254901
2017/8/11,14:00:00,3545,3549.9,3516.2,3535.4,1343.533149
2017/8/11,15:00:00,3535.1,3551.4,3529.6,3542.1,784.0012396
2017/8/11,16:00:00,3542,3545.8,3511,3524.1,1334.383407
2017/8/11,17:00:00,3524.5,3540,3511,3536,534.4792794
2017/8/11,18:00:00,3536,3545.9,3533.7,3540.7,564.8329171
2017/8/11,19:00:00,3539.8,3545.4,3520.8,3534,627.6300238
2017/8/11,20:00:00,3534,3580,3533.8,3571.9,1313.087253
2017/8/11,21:00:00,3572,3620,3572,3605.1,1946.126155
2017/8/11,22:00:00,3605,3675.3,3585.2,3669.5,2045.456282
2017/8/11,23:00:00,3669.6,3695,3608.9,3643.4,2308.147893
2017/8/12,0:00:00,3642.4,3675.4,3624.4,3626.1,819.7081241
2017/8/12,1:00:00,3628.7,3639.4,3591.3,3592,928.5087662
2017/8/12,2:00:00,3592,3641.1,3589.5,3623.8,698.0669857
2017/8/12,3:00:00,3623.7,3663,3623.5,3663,571.8375809
2017/8/12,4:00:00,3661.2,3712.8,3652.7,3710.1,1233.400151
2017/8/12,5:00:00,3710.1,3713.4,3670,3709.5,1478.09529
2017/8/12,6:00:00,3708.8,3770.1,3693.8,3734.7,2204.491806
2017/8/12,7:00:00,3735,3786.2,3733.1,3774.3,1409.431146
2017/8/12,8:00:00,3774.3,3781.5,3707.2,3730.4,1336.00763
2017/8/12,9:00:00,3730.4,3760.8,3715,3759,688.0407085
2017/8/12,10:00:00,3759.6,3781.4,3737.7,3760.9,925.6501657
2017/8/12,11:00:00,3760.9,3761,3724.7,3754.5,690.3592013
2017/8/12,12:00:00,3754.6,3765,3715,3738.6,1027.669913
2017/8/12,13:00:00,3738.1,3765.4,3730,3765,770.8849013
2017/8/12,14:00:00,3765,3798.8,3765,3793.6,1238.696044
2017/8/12,15:00:00,3792.9,3889.9,3791.3,3868.1,3589.830758
2017/8/12,16:00:00,3869.2,3970.1,3827,3843,5025.879106
2017/8/12,17:00:00,3849.5,3906.6,3795.5,3872.7,3381.798289
2017/8/12,18:00:00,3872.6,3926,3821,3880.3,2021.955204
2017/8/12,19:00:00,3878.6,3895.8,3837.9,3887,994.3268638
2017/8/12,20:00:00,3887,3887.1,3726,3780.1,2767.070943
2017/8/12,21:00:00,3781.7,3834,3759.8,3813.9,2348.533273
2017/8/12,22:00:00,3814.8,3837.7,3789.9,3834.6,554.8217809
2017/8/12,23:00:00,3834.5,3875,3810,3866.2,955.5757025
2017/8/13,0:00:00,3865.7,3946,3861.5,3914.4,1999.62972
2017/8/13,1:00:00,3914.6,4072.3,3897.6,4015,5121.849773
2017/8/13,2:00:00,4017.8,4070,3966.7,4068.1,2434.047788
2017/8/13,3:00:00,4069.8,4099,4005,4041.7,2272.270951
2017/8/13,4:00:00,4044.1,4073,3983.1,4043.6,1312.929064
2017/8/13,5:00:00,4048.1,4049.9,3963.3,4019,1337.29943
2017/8/13,6:00:00,4019,4125,4000,4125,1576.041253
2017/8/13,7:00:00,4121.9,4160,4110,4149.9,2127.603116
2017/8/13,8:00:00,4149.8,4190,4117,4162.8,1933.469845
2017/8/13,9:00:00,4162.1,4175,4078,4091.2,1659.010963
2017/8/13,10:00:00,4091.2,4091.2,3965,4088.8,2394.731447
2017/8/13,11:00:00,4088.7,4088.8,3901,3995.1,3814.54282
2017/8/13,12:00:00,3995.1,3997.5,3834.2,3866,3735.839284
2017/8/13,13:00:00,3867.6,4000,3835.8,3991,2838.56862
2017/8/13,14:00:00,3990,3992.2,3930,3976.9,1297.076889
2017/8/13,15:00:00,3976.9,4050,3964,4018.1,1626.125181
2017/8/13,16:00:00,4014.9,4092,4000,4042.7,1628.095624
2017/8/13,17:00:00,4042.7,4062,3966,3995.2,1531.892498
2017/8/13,18:00:00,3998.7,4078.9,3995.9,4046.6,1019.079652
2017/8/13,19:00:00,4046.4,4046.4,3946.3,3961.9,1508.084472
2017/8/13,20:00:00,3962,4037.7,3961.9,4000,1129.608286
2017/8/13,21:00:00,4000,4128.4,4000,4105.2,1790.70983
2017/8/13,22:00:00,4105.2,4139.6,4089.7,4103.4,1141.868186
2017/8/13,23:00:00,4106.7,4110,4046,4061.6,982.6200274
2017/8/14,0:00:00,4061,4105,4053.1,4078,803.711934
2017/8/14,1:00:00,4079.8,4096.1,4067.4,4075.9,449.1640603
2017/8/14,2:00:00,4074.8,4092.5,4038.1,4064.8,617.0766818
2017/8/14,3:00:00,4064,4068,3951,3978.5,1300.36505
2017/8/14,4:00:00,3978.9,4044.6,3969.6,4036.2,641.0143693
2017/8/14,5:00:00,4037,4056.1,4015.5,4020.2,375.3576668
2017/8/14,6:00:00,4020.8,4085,4019,4081.8,718.7678723
2017/8/14,7:00:00,4081.4,4092.6,4065,4069.6,410.5836816
2017/8/14,8:00:00,4069.5,4180,4069.5,4135.8,2107.524802
2017/8/14,9:00:00,4135,4230,4127,4214.4,2651.649802
2017/8/14,10:00:00,4215.7,4234,4166,4208.7,2643.855979
2017/8/14,11:00:00,4208.1,4223.1,4128.8,4160.8,1511.265403
2017/8/14,12:00:00,4160.6,4208,4130.5,4201.5,1137.526317
2017/8/14,13:00:00,4202,4275,4182.7,4239.9,2311.151787
2017/8/14,14:00:00,4240,4295,4231.1,4264.9,1838.449052
2017/8/14,15:00:00,4264.9,4294.4,4180,4230.5,2697.051265
2017/8/14,16:00:00,4230,4291.4,4213.3,4271.8,1903.088508
2017/8/14,17:00:00,4271.8,4320,4224.3,4274.8,3221.672695
2017/8/14,18:00:00,4275,4290,4245,4285.6,1151.590454
2017/8/14,19:00:00,4285.3,4285.6,4184.3,4209.9,1580.030574
2017/8/14,20:00:00,4210,4260.7,4195,4242.2,761.8989171
2017/8/14,21:00:00,4242.2,4287.5,4241.4,4287,730.3758424
2017/8/14,22:00:00,4287,4287.1,4207.8,4248,1065.270634
2017/8/14,23:00:00,4247.9,4330.3,4247.1,4320.8,1557.187259
2017/8/15,0:00:00,4321,4371.2,4312.7,4340,1923.13497
2017/8/15,1:00:00,4340,4362.9,4325.9,4357.3,1107.679739
2017/8/15,2:00:00,4357.4,4416.8,4357.4,4398.3,2174.005087
2017/8/15,3:00:00,4397,4430,4370.1,4401.9,1143.446183
2017/8/15,4:00:00,4401.7,4420.88682,4311.2,4350.1,3421.556731
2017/8/15,5:00:00,4350.1,4399,4350,4371.3,974.5728384
2017/8/15,6:00:00,4370.5,4370.8,4206,4256,4086.973438
2017/8/15,7:00:00,4256.3,4300,4225,4298.6,1302.627745
2017/8/15,8:00:00,4298.7,4330.6,4211,4220.5,1757.558687
2017/8/15,9:00:00,4220.9,4251.1,4075.7,4131.3,4951.345257
2017/8/15,10:00:00,4128.5,4132.4,3922.4,4057.7,7188.218775
